user_id,variant,subject_line,send_time,device,region,opened,clicked,converted,spam_flag,unsubscribed
2824,D,Limited Time,2025-07-01 14:00:00,mobile,Tier-1,0,0,0,0,0
2825,B,Sale 🔥,2025-07-01 16:00:00,mobile,Tier-2,0,0,0,0,0
2826,C,Limited Time,2025-07-01 10:00:00,mobile,Tier-1,0,0,0,0,0
2827,A,Sale 🔥,2025-07-01 21:00:00,desktop,Tier-1,0,0,0,0,0
2828,D,Just For You,2025-07-01 17:00:00,desktop,Tier-1,0,0,0,0,0
2829,D,Just For You,2025-07-01 02:00:00,mobile,Tier-1,0,0,0,0,0
2830,B,Just For You,2025-07-01 05:00:00,mobile,Tier-3,0,0,0,0,0
2831,D,Just For You,2025-07-01 04:00:00,desktop,Tier-1,0,0,0,0,0
2832,C,Sale 🔥,2025-07-01 07:00:00,desktop,Tier-1,0,0,0,0,0
2833,C,Sale 🔥,2025-07-01 20:00:00,mobile,Tier-1,0,0,0,0,0
2834,B,Limited Time,2025-07-01 03:00:00,mobile,Tier-1,0,0,0,0,0
2835,D,Just For You,2025-07-01 16:00:00,desktop,Tier-2,0,0,0,0,0
2836,D,Just For You,2025-07-01 15:00:00,mobile,Tier-1,0,0,0,0,0
2837,A,Limited Time,2025-07-01 06:00:00,desktop,Tier-2,0,0,0,0,0
2838,A,Sale 🔥,2025-07-01 22:00:00,desktop,Tier-1,0,0,0,0,0
2839,A,New Arrivals,2025-07-01 20:00:00,desktop,Tier-3,0,0,0,0,0
2840,A,Limited Time,2025-07-01 03:00:00,mobile,Tier-2,1,1,0,0,0
2841,A,Sale 🔥,2025-07-01 10:00:00,desktop,Tier-1,0,0,0,0,0
2842,B,Just For You,2025-07-01 21:00:00,tablet,Tier-3,0,0,0,0,0
2843,A,Sale 🔥,2025-07-01 21:00:00,mobile,Tier-1,0,0,0,0,0
2844,C,New Arrivals,2025-07-01 17:00:00,mobile,Tier-2,0,0,0,0,0
2845,B,Just For You,2025-07-01 10:00:00,mobile,Tier-2,0,0,0,0,0
2846,B,Sale 🔥,2025-07-01 12:00:00,desktop,Tier-2,0,0,0,0,0
2847,A,New Arrivals,2025-07-01 20:00:00,mobile,Tier-2,0,0,0,0,0
2848,B,Just For You,2025-07-01 18:00:00,desktop,Tier-2,0,0,0,0,0
2849,D,Just For You,2025-07-01 20:00:00,mobile,Tier-2,0,0,0,0,0
2850,C,Sale 🔥,2025-07-01 07:00:00,mobile,Tier-2,0,0,0,0,0
2851,C,New Arrivals,2025-07-01 05:00:00,mobile,Tier-3,0,0,0,0,1
2852,B,Limited Time,2025-07-01 11:00:00,mobile,Tier-2,0,0,0,0,0
2853,A,Just For You,2025-07-01 04:00:00,mobile,Tier-1,0,0,0,0,0
2854,B,Just For You,2025-07-01 07:00:00,desktop,Tier-2,0,0,0,0,0
2855,B,New Arrivals,2025-07-01 06:00:00,mobile,Tier-2,0,0,0,0,0
2856,D,Just For You,2025-07-01 04:00:00,desktop,Tier-1,0,0,0,0,0
2857,D,Limited Time,2025-07-01 02:00:00,desktop,Tier-2,0,0,0,0,0
2858,B,New Arrivals,2025-07-01 11:00:00,desktop,Tier-2,0,0,0,0,0
2859,B,New Arrivals,2025-07-01 11:00:00,desktop,Tier-3,1,1,0,0,0
2860,A,New Arrivals,2025-07-01 12:00:00,mobile,Tier-3,0,0,0,0,0
2861,A,Just For You,2025-07-01 11:00:00,desktop,Tier-1,0,0,0,0,0
2862,A,New Arrivals,2025-07-01 14:00:00,mobile,Tier-2,0,0,0,0,0
2863,B,Limited Time,2025-07-01 21:00:00,mobile,Tier-2,0,0,0,0,0
2864,A,Limited Time,2025-07-01 19:00:00,mobile,Tier-3,0,0,0,0,0
2865,B,Sale 🔥,2025-07-01 14:00:00,desktop,Tier-2,0,0,0,0,0
2866,B,Limited Time,2025-07-01 23:00:00,desktop,Tier-1,0,0,0,0,0
2867,B,Limited Time,2025-07-01 03:00:00,mobile,Tier-1,0,0,0,0,0
2868,A,Sale 🔥,2025-07-01 13:00:00,mobile,Tier-2,0,0,0,0,0
2869,C,Sale 🔥,2025-07-01 02:00:00,tablet,Tier-1,0,0,0,0,0
2870,D,Just For You,2025-07-01 23:00:00,desktop,Tier-1,0,0,0,0,0
2871,D,Limited Time,2025-07-01 20:00:00,desktop,Tier-2,0,0,0,0,0
2872,D,New Arrivals,2025-07-01 06:00:00,mobile,Tier-2,0,0,0,0,0
2873,D,New Arrivals,2025-07-01 13:00:00,desktop,Tier-1,0,0,0,0,0
2874,C,Sale 🔥,2025-07-01 05:00:00,mobile,Tier-2,0,0,0,0,0
2875,D,Limited Time,2025-07-01 09:00:00,mobile,Tier-1,0,0,0,0,0
2876,A,Just For You,2025-07-01 04:00:00,mobile,Tier-2,0,0,0,0,0
2877,D,New Arrivals,2025-07-01 15:00:00,mobile,Tier-2,0,0,0,0,0
2878,D,New Arrivals,2025-07-01 23:00:00,mobile,Tier-2,0,0,0,0,0
2879,B,Limited Time,2025-07-01 18:00:00,desktop,Tier-2,0,0,0,0,0
2880,A,Just For You,2025-07-01 09:00:00,tablet,Tier-2,0,0,0,0,0
2881,C,Limited Time,2025-07-01 13:00:00,mobile,Tier-2,0,0,0,0,0
2882,B,Sale 🔥,2025-07-01 10:00:00,mobile,Tier-2,0,0,0,0,0
2883,C,Sale 🔥,2025-07-01 22:00:00,mobile,Tier-2,0,0,0,0,0
2884,A,Sale 🔥,2025-07-01 08:00:00,desktop,Tier-1,0,0,0,0,0
2885,A,Sale 🔥,2025-07-01 08:00:00,mobile,Tier-1,0,0,0,0,0
2886,A,Just For You,2025-07-01 11:00:00,desktop,Tier-1,0,0,0,0,0
2887,A,Limited Time,2025-07-01 03:00:00,desktop,Tier-2,0,0,0,0,0
2888,C,Limited Time,2025-07-01 18:00:00,mobile,Tier-2,0,0,0,0,0
2889,B,Sale 🔥,2025-07-01 14:00:00,mobile,Tier-1,0,0,0,0,0
2890,D,Just For You,2025-07-01 18:00:00,mobile,Tier-1,0,0,0,0,0
2891,A,Just For You,2025-07-01 16:00:00,desktop,Tier-2,1,1,1,0,0
2892,D,Just For You,2025-07-01 12:00:00,desktop,Tier-1,0,0,0,0,0
2893,C,New Arrivals,2025-07-01 18:00:00,desktop,Tier-2,0,0,0,0,0
2894,A,Limited Time,2025-07-01 09:00:00,mobile,Tier-2,0,0,0,0,0
2895,D,New Arrivals,2025-07-01 13:00:00,mobile,Tier-1,1,0,0,0,0
2896,A,Just For You,2025-07-01 07:00:00,mobile,Tier-1,0,0,0,0,0
2897,B,Sale 🔥,2025-07-01 21:00:00,desktop,Tier-1,1,0,0,0,0
2898,C,Just For You,2025-07-01 14:00:00,mobile,Tier-2,0,0,0,0,0
2899,C,Just For You,2025-07-01 09:00:00,mobile,Tier-2,0,0,0,0,0
2900,A,Sale 🔥,2025-07-01 22:00:00,mobile,Tier-3,0,0,0,0,0
2901,C,Limited Time,2025-07-01 06:00:00,desktop,Tier-2,0,0,0,0,0
2902,D,Sale 🔥,2025-07-01 20:00:00,mobile,Tier-3,0,0,0,0,0
2903,A,Just For You,2025-07-01 15:00:00,mobile,Tier-3,0,0,0,0,0
2904,A,New Arrivals,2025-07-01 05:00:00,mobile,Tier-1,0,0,0,0,0
2905,B,Just For You,2025-07-01 02:00:00,mobile,Tier-3,1,0,0,0,0
2906,B,Just For You,2025-07-01 03:00:00,desktop,Tier-1,0,0,0,0,0
2907,D,Just For You,2025-07-01 21:00:00,mobile,Tier-2,1,0,0,0,0
2908,C,New Arrivals,2025-07-01 15:00:00,mobile,Tier-2,0,0,0,0,0
2909,A,Limited Time,2025-07-01 17:00:00,desktop,Tier-3,0,0,0,0,0
2910,C,New Arrivals,2025-07-01 04:00:00,mobile,Tier-2,0,0,0,0,0
2911,A,Limited Time,2025-07-01 12:00:00,mobile,Tier-3,0,0,0,0,0
2912,C,New Arrivals,2025-07-01 20:00:00,mobile,Tier-3,0,0,0,0,0
2913,A,Just For You,2025-07-01 15:00:00,mobile,Tier-1,0,0,0,0,0
2914,C,Limited Time,2025-07-01 04:00:00,desktop,Tier-1,1,0,0,0,0
2915,B,Limited Time,2025-07-01 01:00:00,mobile,Tier-2,0,0,0,0,0
2916,A,Limited Time,2025-07-01 08:00:00,mobile,Tier-2,0,0,0,0,0
2917,C,New Arrivals,2025-07-01 19:00:00,mobile,Tier-2,0,0,0,0,0
2918,A,Just For You,2025-07-01 00:00:00,mobile,Tier-2,0,0,0,0,0
2919,C,New Arrivals,2025-07-01 06:00:00,mobile,Tier-3,0,0,0,0,0
2920,C,Sale 🔥,2025-07-01 23:00:00,mobile,Tier-1,1,1,0,0,0
2921,B,New Arrivals,2025-07-01 08:00:00,mobile,Tier-3,0,0,0,0,0
2922,D,New Arrivals,2025-07-01 10:00:00,mobile,Tier-1,0,0,0,0,0
2923,C,Just For You,2025-07-01 23:00:00,mobile,Tier-2,0,0,0,0,0
2924,A,Sale 🔥,2025-07-01 02:00:00,desktop,Tier-1,0,0,0,0,0
2925,D,Sale 🔥,2025-07-01 02:00:00,tablet,Tier-2,0,0,0,0,0
2926,D,New Arrivals,2025-07-01 09:00:00,mobile,Tier-3,0,0,0,0,0
2927,A,Limited Time,2025-07-01 18:00:00,desktop,Tier-2,0,0,0,0,0
2928,A,Just For You,2025-07-01 07:00:00,desktop,Tier-1,0,0,0,0,0
2929,C,Limited Time,2025-07-01 06:00:00,mobile,Tier-3,1,0,0,0,0
2930,C,Just For You,2025-07-01 14:00:00,mobile,Tier-1,1,0,0,0,0
2931,A,Limited Time,2025-07-01 15:00:00,mobile,Tier-1,0,0,0,0,0
2932,C,Limited Time,2025-07-01 03:00:00,mobile,Tier-3,0,0,0,0,0
2933,A,Just For You,2025-07-01 20:00:00,desktop,Tier-1,0,0,0,0,0
2934,B,New Arrivals,2025-07-01 10:00:00,mobile,Tier-2,0,0,0,0,0
2935,C,Just For You,2025-07-01 15:00:00,mobile,Tier-1,0,0,0,0,0
2936,A,Sale 🔥,2025-07-01 12:00:00,desktop,Tier-1,0,0,0,0,0
2937,A,Sale 🔥,2025-07-01 07:00:00,desktop,Tier-1,0,0,0,0,0
2938,C,Just For You,2025-07-01 04:00:00,mobile,Tier-3,0,0,0,0,0
2939,C,Just For You,2025-07-01 19:00:00,desktop,Tier-1,0,0,0,0,0
2940,C,Limited Time,2025-07-01 04:00:00,mobile,Tier-3,0,0,0,0,0
2941,A,New Arrivals,2025-07-01 05:00:00,desktop,Tier-2,0,0,0,0,0
2942,B,Just For You,2025-07-01 12:00:00,mobile,Tier-2,0,0,0,0,0
2943,C,New Arrivals,2025-07-01 20:00:00,mobile,Tier-2,0,0,0,0,0
2944,B,New Arrivals,2025-07-01 22:00:00,mobile,Tier-3,0,0,0,0,0
2945,B,Limited Time,2025-07-01 01:00:00,mobile,Tier-1,0,0,0,0,0
2946,C,Just For You,2025-07-01 09:00:00,mobile,Tier-2,0,0,0,0,0
2947,C,Sale 🔥,2025-07-01 05:00:00,mobile,Tier-1,1,0,0,0,0
2948,C,Sale 🔥,2025-07-01 12:00:00,mobile,Tier-2,0,0,0,0,0
2949,C,New Arrivals,2025-07-01 08:00:00,mobile,Tier-2,0,0,0,0,0
2950,B,Sale 🔥,2025-07-01 11:00:00,desktop,Tier-1,0,0,0,0,0
2951,C,New Arrivals,2025-07-01 19:00:00,mobile,Tier-1,0,0,0,1,0
2952,C,New Arrivals,2025-07-01 11:00:00,desktop,Tier-1,0,0,0,0,0
2953,D,Limited Time,2025-07-01 20:00:00,mobile,Tier-2,0,0,0,0,0
2954,A,Sale 🔥,2025-07-01 00:00:00,mobile,Tier-1,0,0,0,0,0
2955,B,Sale 🔥,2025-07-01 17:00:00,mobile,Tier-2,0,0,0,0,0
2956,A,Just For You,2025-07-01 22:00:00,mobile,Tier-2,0,0,0,0,0
2957,B,Limited Time,2025-07-01 05:00:00,mobile,Tier-3,1,0,0,0,0
2958,A,Sale 🔥,2025-07-01 15:00:00,desktop,Tier-3,0,0,0,0,0
2959,A,Sale 🔥,2025-07-01 23:00:00,desktop,Tier-1,0,0,0,0,0
2960,B,Limited Time,2025-07-01 17:00:00,mobile,Tier-1,0,0,0,0,0
2961,A,Sale 🔥,2025-07-01 20:00:00,mobile,Tier-3,0,0,0,0,0
2962,D,New Arrivals,2025-07-01 07:00:00,mobile,Tier-3,0,0,0,0,0
2963,A,Just For You,2025-07-01 15:00:00,desktop,Tier-2,0,0,0,0,0
2964,B,Just For You,2025-07-01 00:00:00,tablet,Tier-1,0,0,0,0,0
2965,B,Sale 🔥,2025-07-01 01:00:00,mobile,Tier-1,0,0,0,0,0
2966,B,Sale 🔥,2025-07-01 10:00:00,mobile,Tier-1,1,0,0,0,0
2967,C,Just For You,2025-07-01 10:00:00,desktop,Tier-1,0,0,0,0,0
2968,C,Just For You,2025-07-01 12:00:00,mobile,Tier-1,1,0,0,0,0
2969,A,Limited Time,2025-07-01 08:00:00,mobile,Tier-3,0,0,0,0,0
2970,A,New Arrivals,2025-07-01 02:00:00,desktop,Tier-3,0,0,0,0,0
2971,A,Sale 🔥,2025-07-01 04:00:00,desktop,Tier-2,0,0,0,0,0
2972,D,Just For You,2025-07-01 01:00:00,mobile,Tier-3,0,0,0,0,0
2973,B,Just For You,2025-07-01 03:00:00,mobile,Tier-3,0,0,0,0,0
2974,C,Limited Time,2025-07-01 21:00:00,desktop,Tier-2,0,0,0,0,0
2975,B,Just For You,2025-07-01 18:00:00,desktop,Tier-2,0,0,0,0,0
2976,A,Sale 🔥,2025-07-01 04:00:00,desktop,Tier-1,0,0,0,0,0
2977,B,New Arrivals,2025-07-01 17:00:00,mobile,Tier-2,0,0,0,0,0
2978,D,New Arrivals,2025-07-01 11:00:00,mobile,Tier-1,0,0,0,0,0
2979,C,Sale 🔥,2025-07-01 16:00:00,desktop,Tier-1,0,0,0,0,0
2980,C,Just For You,2025-07-01 03:00:00,mobile,Tier-1,0,0,0,0,0
2981,C,Sale 🔥,2025-07-01 07:00:00,desktop,Tier-2,1,0,0,0,0
2982,A,Limited Time,2025-07-01 01:00:00,mobile,Tier-1,0,0,0,0,0
2983,C,Just For You,2025-07-01 15:00:00,mobile,Tier-2,0,0,0,0,0
2984,B,Sale 🔥,2025-07-01 02:00:00,tablet,Tier-1,0,0,0,0,0
2985,B,New Arrivals,2025-07-01 09:00:00,desktop,Tier-1,1,0,0,0,0
2986,D,Limited Time,2025-07-01 16:00:00,desktop,Tier-2,0,0,0,0,0
2987,C,Limited Time,2025-07-01 14:00:00,desktop,Tier-1,1,0,0,0,0
2988,C,New Arrivals,2025-07-01 17:00:00,mobile,Tier-1,0,0,0,0,0
2989,D,Sale 🔥,2025-07-01 18:00:00,mobile,Tier-1,0,0,0,0,0
2990,B,Limited Time,2025-07-01 06:00:00,mobile,Tier-2,0,0,0,0,0
2991,B,Just For You,2025-07-01 06:00:00,desktop,Tier-2,0,0,0,0,0
2992,C,New Arrivals,2025-07-01 04:00:00,desktop,Tier-1,0,0,0,0,0
2993,D,Limited Time,2025-07-01 15:00:00,mobile,Tier-1,1,0,0,0,0
2994,C,Just For You,2025-07-01 01:00:00,desktop,Tier-1,0,0,0,0,0
2995,D,Limited Time,2025-07-01 22:00:00,mobile,Tier-2,0,0,0,0,0
2996,D,Limited Time,2025-07-01 19:00:00,desktop,Tier-2,1,0,0,0,0
2997,C,New Arrivals,2025-07-01 10:00:00,desktop,Tier-2,0,0,0,0,0
2998,C,Limited Time,2025-07-01 15:00:00,mobile,Tier-1,0,0,0,0,0
2999,C,New Arrivals,2025-07-01 12:00:00,mobile,Tier-2,0,0,0,0,0
3000,C,Sale 🔥,2025-07-01 09:00:00,desktop,Tier-1,1,0,0,0,0
3001,D,Sale 🔥,2025-07-01 16:00:00,desktop,Tier-1,0,0,0,0,0
3002,B,Just For You,2025-07-01 08:00:00,desktop,Tier-2,0,0,0,0,0
3003,A,Just For You,2025-07-01 03:00:00,desktop,Tier-2,0,0,0,0,0
3004,A,Limited Time,2025-07-01 08:00:00,desktop,Tier-2,1,0,0,0,0
3005,C,New Arrivals,2025-07-01 18:00:00,mobile,Tier-3,0,0,0,0,0
3006,A,New Arrivals,2025-07-01 01:00:00,tablet,Tier-2,0,0,0,0,0
3007,B,Sale 🔥,2025-07-01 11:00:00,desktop,Tier-2,0,0,0,0,0
3008,C,Just For You,2025-07-01 19:00:00,mobile,Tier-3,0,0,0,0,0
3009,A,Limited Time,2025-07-01 15:00:00,mobile,Tier-1,0,0,0,0,0
3010,D,Limited Time,2025-07-01 23:00:00,mobile,Tier-2,1,0,0,0,0
3011,B,New Arrivals,2025-07-01 11:00:00,mobile,Tier-2,0,0,0,0,0
3012,C,Sale 🔥,2025-07-01 12:00:00,mobile,Tier-3,1,1,1,0,0
3013,B,New Arrivals,2025-07-01 20:00:00,mobile,Tier-2,0,0,0,0,0
3014,C,New Arrivals,2025-07-01 16:00:00,mobile,Tier-2,0,0,0,0,0
3015,C,New Arrivals,2025-07-01 20:00:00,mobile,Tier-2,1,0,0,0,0
3016,A,Limited Time,2025-07-01 17:00:00,mobile,Tier-1,0,0,0,0,0
3017,D,Limited Time,2025-07-01 19:00:00,mobile,Tier-2,0,0,0,0,0
3018,A,Sale 🔥,2025-07-01 03:00:00,desktop,Tier-1,0,0,0,0,0
3019,A,Just For You,2025-07-01 22:00:00,mobile,Tier-3,0,0,0,0,0
3020,A,Just For You,2025-07-01 16:00:00,mobile,Tier-2,1,1,0,0,0
3021,C,Just For You,2025-07-01 23:00:00,desktop,Tier-1,1,0,0,0,0
3022,C,Just For You,2025-07-01 09:00:00,mobile,Tier-2,0,0,0,0,0
3023,A,Limited Time,2025-07-01 02:00:00,mobile,Tier-2,0,0,0,0,0
3024,B,Limited Time,2025-07-01 08:00:00,desktop,Tier-1,0,0,0,0,0
3025,C,Limited Time,2025-07-01 14:00:00,desktop,Tier-3,0,0,0,0,0
3026,A,Just For You,2025-07-01 16:00:00,mobile,Tier-1,0,0,0,0,0
3027,A,Limited Time,2025-07-01 07:00:00,desktop,Tier-2,0,0,0,0,0
3028,B,Limited Time,2025-07-01 19:00:00,mobile,Tier-2,0,0,0,0,0
3029,D,New Arrivals,2025-07-01 05:00:00,mobile,Tier-2,0,0,0,0,0
3030,D,Sale 🔥,2025-07-01 16:00:00,desktop,Tier-3,1,1,0,0,0
3031,B,Sale 🔥,2025-07-01 23:00:00,mobile,Tier-1,1,0,0,0,0
3032,C,New Arrivals,2025-07-01 23:00:00,mobile,Tier-2,0,0,0,0,0
3033,B,New Arrivals,2025-07-01 20:00:00,desktop,Tier-2,0,0,0,0,0
3034,C,New Arrivals,2025-07-01 01:00:00,mobile,Tier-1,0,0,0,0,1
3035,C,Just For You,2025-07-01 13:00:00,desktop,Tier-2,1,0,0,0,0
3036,C,Sale 🔥,2025-07-01 06:00:00,desktop,Tier-3,1,1,0,0,0
3037,D,Limited Time,2025-07-01 14:00:00,mobile,Tier-1,0,0,0,0,0
3038,D,Sale 🔥,2025-07-01 00:00:00,desktop,Tier-1,0,0,0,0,0
3039,D,Sale 🔥,2025-07-01 11:00:00,desktop,Tier-3,0,0,0,0,0
3040,A,New Arrivals,2025-07-01 21:00:00,desktop,Tier-1,0,0,0,0,0
3041,A,Sale 🔥,2025-07-01 13:00:00,desktop,Tier-2,1,0,0,0,0
3042,D,Just For You,2025-07-01 17:00:00,mobile,Tier-2,0,0,0,0,0
3043,B,Sale 🔥,2025-07-01 16:00:00,mobile,Tier-3,0,0,0,0,0
3044,A,Just For You,2025-07-01 16:00:00,desktop,Tier-3,1,0,0,0,0
3045,B,Just For You,2025-07-01 20:00:00,tablet,Tier-2,0,0,0,0,0
3046,A,Just For You,2025-07-01 10:00:00,mobile,Tier-1,0,0,0,0,0
3047,D,Sale 🔥,2025-07-01 12:00:00,mobile,Tier-1,0,0,0,0,0
3048,B,New Arrivals,2025-07-01 16:00:00,mobile,Tier-1,0,0,0,0,0
3049,B,Sale 🔥,2025-07-01 02:00:00,mobile,Tier-2,0,0,0,0,0
3050,B,Limited Time,2025-07-01 20:00:00,mobile,Tier-2,0,0,0,0,0
3051,A,Limited Time,2025-07-01 10:00:00,mobile,Tier-1,0,0,0,0,0
3052,A,Sale 🔥,2025-07-01 15:00:00,desktop,Tier-3,0,0,0,0,0
3053,C,Sale 🔥,2025-07-01 08:00:00,mobile,Tier-3,0,0,0,0,0
3054,C,Sale 🔥,2025-07-01 02:00:00,mobile,Tier-2,0,0,0,0,0
3055,D,New Arrivals,2025-07-01 20:00:00,mobile,Tier-1,0,0,0,0,0
3056,C,New Arrivals,2025-07-01 16:00:00,mobile,Tier-1,0,0,0,0,0
3057,D,Just For You,2025-07-01 21:00:00,mobile,Tier-2,0,0,0,0,0
3058,B,New Arrivals,2025-07-01 08:00:00,mobile,Tier-2,1,0,0,0,0
3059,B,Just For You,2025-07-01 07:00:00,desktop,Tier-2,0,0,0,0,0
3060,C,Sale 🔥,2025-07-01 12:00:00,mobile,Tier-1,0,0,0,0,0
3061,A,New Arrivals,2025-07-01 06:00:00,mobile,Tier-1,0,0,0,0,0
3062,C,Limited Time,2025-07-01 07:00:00,mobile,Tier-3,1,0,0,0,0
3063,D,Just For You,2025-07-01 15:00:00,mobile,Tier-3,0,0,0,0,0
3064,C,New Arrivals,2025-07-01 03:00:00,mobile,Tier-3,0,0,0,0,0
3065,D,New Arrivals,2025-07-01 18:00:00,tablet,Tier-2,0,0,0,0,0
3066,A,Sale 🔥,2025-07-01 09:00:00,mobile,Tier-2,0,0,0,0,0
3067,B,Just For You,2025-07-01 18:00:00,mobile,Tier-1,0,0,0,0,0
3068,B,New Arrivals,2025-07-01 05:00:00,mobile,Tier-2,0,0,0,0,0
3069,D,Just For You,2025-07-01 01:00:00,mobile,Tier-2,1,0,0,0,0
3070,B,New Arrivals,2025-07-01 14:00:00,mobile,Tier-3,0,0,0,0,0
3071,A,Just For You,2025-07-01 18:00:00,desktop,Tier-1,0,0,0,0,0
3072,B,New Arrivals,2025-07-01 09:00:00,desktop,Tier-3,0,0,0,0,0
3073,C,Just For You,2025-07-01 21:00:00,mobile,Tier-2,0,0,0,0,0
3074,B,New Arrivals,2025-07-01 20:00:00,desktop,Tier-2,0,0,0,0,0
3075,D,Just For You,2025-07-01 08:00:00,desktop,Tier-2,0,0,0,0,0
3076,A,New Arrivals,2025-07-01 13:00:00,mobile,Tier-1,0,0,0,0,0
3077,C,Just For You,2025-07-01 14:00:00,mobile,Tier-2,0,0,0,0,0
3078,C,Just For You,2025-07-01 01:00:00,mobile,Tier-1,0,0,0,0,0
3079,D,Limited Time,2025-07-01 08:00:00,mobile,Tier-2,1,1,1,0,0
3080,D,Limited Time,2025-07-01 16:00:00,desktop,Tier-2,0,0,0,0,0
3081,A,New Arrivals,2025-07-01 07:00:00,desktop,Tier-3,0,0,0,0,0
3082,B,Just For You,2025-07-01 04:00:00,tablet,Tier-1,0,0,0,0,0
3083,C,New Arrivals,2025-07-01 05:00:00,mobile,Tier-2,0,0,0,0,0
3084,B,New Arrivals,2025-07-01 01:00:00,mobile,Tier-2,0,0,0,0,0
3085,C,Just For You,2025-07-01 19:00:00,mobile,Tier-1,0,0,0,0,0
3086,C,Limited Time,2025-07-01 23:00:00,mobile,Tier-2,1,0,0,0,0
3087,C,Just For You,2025-07-01 11:00:00,desktop,Tier-3,0,0,0,0,0
3088,C,Limited Time,2025-07-01 00:00:00,desktop,Tier-2,0,0,0,0,0
3089,B,Limited Time,2025-07-01 07:00:00,mobile,Tier-2,0,0,0,0,0
3090,D,Just For You,2025-07-01 05:00:00,desktop,Tier-3,0,0,0,0,0
3091,D,Limited Time,2025-07-01 09:00:00,desktop,Tier-1,0,0,0,0,0
3092,B,Just For You,2025-07-01 08:00:00,mobile,Tier-1,0,0,0,0,0
3093,C,Limited Time,2025-07-01 11:00:00,mobile,Tier-2,1,0,0,0,0
3094,A,Just For You,2025-07-01 16:00:00,desktop,Tier-3,0,0,0,0,0
3095,B,New Arrivals,2025-07-01 06:00:00,mobile,Tier-1,0,0,0,0,0
3096,C,Just For You,2025-07-01 00:00:00,desktop,Tier-1,1,0,0,0,0
3097,B,Limited Time,2025-07-01 22:00:00,mobile,Tier-1,0,0,0,0,0
3098,B,Just For You,2025-07-01 18:00:00,mobile,Tier-1,1,0,0,0,0
3099,D,Limited Time,2025-07-01 14:00:00,mobile,Tier-1,0,0,0,0,0
3100,D,Sale 🔥,2025-07-01 04:00:00,desktop,Tier-1,0,0,0,0,0
3101,D,Just For You,2025-07-01 12:00:00,mobile,Tier-2,0,0,0,0,0
3102,D,Limited Time,2025-07-01 04:00:00,desktop,Tier-3,0,0,0,0,0
3103,D,New Arrivals,2025-07-01 05:00:00,desktop,Tier-1,0,0,0,0,1
3104,D,Limited Time,2025-07-01 12:00:00,mobile,Tier-1,0,0,0,0,0
3105,B,Just For You,2025-07-01 03:00:00,desktop,Tier-1,0,0,0,0,0
3106,A,Limited Time,2025-07-01 06:00:00,mobile,Tier-2,0,0,0,0,0
3107,D,Just For You,2025-07-01 22:00:00,desktop,Tier-1,0,0,0,0,0
3108,D,Limited Time,2025-07-01 15:00:00,desktop,Tier-3,1,0,0,0,0
3109,A,New Arrivals,2025-07-01 11:00:00,desktop,Tier-3,0,0,0,0,0
3110,A,Limited Time,2025-07-01 18:00:00,mobile,Tier-2,0,0,0,0,0
3111,B,New Arrivals,2025-07-01 11:00:00,desktop,Tier-2,0,0,0,0,0
3112,A,New Arrivals,2025-07-01 02:00:00,mobile,Tier-1,0,0,0,0,0
3113,B,Limited Time,2025-07-01 11:00:00,mobile,Tier-2,0,0,0,0,0
3114,C,New Arrivals,2025-07-01 19:00:00,mobile,Tier-3,1,0,0,0,0
3115,B,Sale 🔥,2025-07-01 16:00:00,tablet,Tier-2,0,0,0,0,0
3116,D,Limited Time,2025-07-01 12:00:00,desktop,Tier-1,0,0,0,0,0
3117,B,New Arrivals,2025-07-01 07:00:00,mobile,Tier-2,0,0,0,0,0
3118,C,Sale 🔥,2025-07-01 16:00:00,tablet,Tier-1,0,0,0,0,0
3119,D,New Arrivals,2025-07-01 20:00:00,desktop,Tier-2,0,0,0,0,0
3120,B,Just For You,2025-07-01 07:00:00,desktop,Tier-1,0,0,0,0,0
3121,B,New Arrivals,2025-07-01 01:00:00,desktop,Tier-2,0,0,0,0,0
3122,C,Limited Time,2025-07-01 00:00:00,desktop,Tier-1,0,0,0,0,0
3123,C,New Arrivals,2025-07-01 13:00:00,mobile,Tier-1,0,0,0,0,0
3124,A,Limited Time,2025-07-01 06:00:00,desktop,Tier-2,0,0,0,0,0
3125,B,Just For You,2025-07-01 05:00:00,mobile,Tier-2,0,0,0,0,0
3126,C,Sale 🔥,2025-07-01 04:00:00,mobile,Tier-1,0,0,0,0,0
3127,C,Just For You,2025-07-01 22:00:00,mobile,Tier-1,0,0,0,0,0
3128,A,New Arrivals,2025-07-01 21:00:00,desktop,Tier-2,0,0,0,0,0
3129,D,Just For You,2025-07-01 11:00:00,tablet,Tier-2,0,0,0,0,0
3130,C,New Arrivals,2025-07-01 17:00:00,desktop,Tier-1,1,0,0,0,0
3131,D,Sale 🔥,2025-07-01 22:00:00,desktop,Tier-3,0,0,0,0,0
3132,B,Just For You,2025-07-01 10:00:00,mobile,Tier-2,0,0,0,0,0
3133,D,Limited Time,2025-07-01 14:00:00,desktop,Tier-2,0,0,0,0,0
3134,A,Just For You,2025-07-01 18:00:00,desktop,Tier-3,0,0,0,0,0
3135,D,New Arrivals,2025-07-01 21:00:00,mobile,Tier-1,0,0,0,0,0
3136,C,Limited Time,2025-07-01 10:00:00,mobile,Tier-1,0,0,0,0,0
3137,B,Just For You,2025-07-01 04:00:00,desktop,Tier-2,0,0,0,0,0
